fid,xcoord,ycoord,date_day,date_month,date_year,SPECIES,daily_text_comment_rem,layer,code,cellcode
53227,8.053482076,45.48078199,16,10,2016,Sympetrum striolatum,,export_20241130,Continental,10kmE416N248
53228,8.046637719,45.48705112,31,10,2016,Aeshna cyanea,,export_20241130,Continental,10kmE416N248
53229,8.046637719,45.48705112,31,10,2016,Sympetrum striolatum,,export_20241130,Continental,10kmE416N248
53230,8.054127366,45.48121116,13,4,2017,Sympecma fusca,,export_20241130,Continental,10kmE416N248
53231,8.054127366,45.48121116,13,4,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53232,8.054127366,45.48121116,13,4,2017,Ischnura pumilio,,export_20241130,Continental,10kmE416N248
53233,8.054127366,45.48121116,13,4,2017,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53234,8.054127366,45.48121116,13,4,2017,Libellula depressa,,export_20241130,Continental,10kmE416N248
53235,8.053934247,45.48101558,14,4,2017,Pyrrhosoma nymphula,,export_20241130,Continental,10kmE416N248
53236,8.053803941,45.48097757,18,4,2017,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53237,8.053846856,45.48108289,7,5,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53238,8.053846856,45.48108289,7,5,2017,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53239,8.053846856,45.48108289,7,5,2017,Ischnura pumilio,,export_20241130,Continental,10kmE416N248
53240,8.053846856,45.48108289,7,5,2017,Anax imperator,,export_20241130,Continental,10kmE416N248
53241,8.053846856,45.48108289,7,5,2017,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53242,8.053846856,45.48108289,7,5,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53243,8.053846856,45.48108289,7,5,2017,Libellula depressa,,export_20241130,Continental,10kmE416N248
53244,8.053846856,45.48108289,7,5,2017,Orthetrum cancellatum,,export_20241130,Continental,10kmE416N248
53245,8.054018517,45.4816245,13,5,2017,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53246,8.054018517,45.4816245,13,5,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53247,8.054018517,45.4816245,13,5,2017,Platycnemis pennipes,,export_20241130,Continental,10kmE416N248
53248,8.054018517,45.4816245,13,5,2017,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53249,8.054018517,45.4816245,13,5,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53250,8.054018517,45.4816245,13,5,2017,Libellula depressa,,export_20241130,Continental,10kmE416N248
53251,8.054018517,45.4816245,13,5,2017,Libellula quadrimaculata,,export_20241130,Continental,10kmE416N248
53252,8.054018517,45.4816245,13,5,2017,Orthetrum cancellatum,,export_20241130,Continental,10kmE416N248
53253,8.053955705,45.48113594,27,5,2017,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53254,8.053955705,45.48113594,27,5,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53255,8.053955705,45.48113594,27,5,2017,Platycnemis pennipes,,export_20241130,Continental,10kmE416N248
53256,8.053955705,45.48113594,27,5,2017,Anax imperator,,export_20241130,Continental,10kmE416N248
53257,8.053955705,45.48113594,27,5,2017,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53258,8.053955705,45.48113594,27,5,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53259,8.053955705,45.48113594,27,5,2017,Libellula depressa,,export_20241130,Continental,10kmE416N248
53260,8.053955705,45.48113594,27,5,2017,Libellula quadrimaculata,,export_20241130,Continental,10kmE416N248
53261,8.053955705,45.48113594,27,5,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE416N248
53262,8.053955705,45.48113594,27,5,2017,Orthetrum cancellatum,,export_20241130,Continental,10kmE416N248
53263,8.054061433,45.48121829,2,6,2017,Calopteryx splendens,,export_20241130,Continental,10kmE416N248
53264,8.054061433,45.48121829,2,6,2017,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53265,8.054061433,45.48121829,2,6,2017,Enallagma cyathigerum,,export_20241130,Continental,10kmE416N248
53266,8.054061433,45.48121829,2,6,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53267,8.054061433,45.48121829,2,6,2017,Platycnemis pennipes,,export_20241130,Continental,10kmE416N248
53268,8.054061433,45.48121829,2,6,2017,Anax imperator,,export_20241130,Continental,10kmE416N248
53269,8.054061433,45.48121829,2,6,2017,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53270,8.054061433,45.48121829,2,6,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53271,8.054061433,45.48121829,2,6,2017,Libellula depressa,,export_20241130,Continental,10kmE416N248
53272,8.054061433,45.48121829,2,6,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE416N248
53273,8.054061433,45.48121829,2,6,2017,Orthetrum brunneum,,export_20241130,Continental,10kmE416N248
53274,8.054061433,45.48121829,2,6,2017,Orthetrum cancellatum,,export_20241130,Continental,10kmE416N248
53275,8.054061433,45.48121829,2,6,2017,Orthetrum coerulescens,,export_20241130,Continental,10kmE416N248
53276,8.054061433,45.48121829,2,6,2017,Sympetrum striolatum,,export_20241130,Continental,10kmE416N248
53277,8.053954144,45.48120325,10,6,2017,Calopteryx splendens,,export_20241130,Continental,10kmE416N248
53278,8.053954144,45.48120325,10,6,2017,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53279,8.053954144,45.48120325,10,6,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53280,8.053954144,45.48120325,10,6,2017,Platycnemis pennipes,,export_20241130,Continental,10kmE416N248
53281,8.053954144,45.48120325,10,6,2017,Anax imperator,,export_20241130,Continental,10kmE416N248
53282,8.053954144,45.48120325,10,6,2017,Onychogomphus forcipatus unguiculatus,,export_20241130,Continental,10kmE416N248
53283,8.053954144,45.48120325,10,6,2017,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53284,8.053954144,45.48120325,10,6,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53285,8.053954144,45.48120325,10,6,2017,Libellula depressa,,export_20241130,Continental,10kmE416N248
53286,8.053954144,45.48120325,10,6,2017,Libellula quadrimaculata,,export_20241130,Continental,10kmE416N248
53287,8.053954144,45.48120325,10,6,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE416N248
53288,8.053954144,45.48120325,10,6,2017,Orthetrum cancellatum,,export_20241130,Continental,10kmE416N248
53289,8.053954144,45.48120325,10,6,2017,Orthetrum coerulescens,,export_20241130,Continental,10kmE416N248
53290,8.053954144,45.48120325,10,6,2017,Orthetrum brunneum,,export_20241130,Continental,10kmE416N248
53291,8.053954144,45.48120325,10,6,2017,Sympetrum sanguineum,,export_20241130,Continental,10kmE416N248
53292,8.053954144,45.48120325,10,6,2017,Sympetrum striolatum,,export_20241130,Continental,10kmE416N248
53293,8.053224584,45.48330949,16,7,2017,Calopteryx splendens,,export_20241130,Continental,10kmE416N248
53294,8.054041536,45.48131648,16,7,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53295,8.054041536,45.48131648,16,7,2017,Platycnemis pennipes,,export_20241130,Continental,10kmE416N248
53296,8.054041536,45.48131648,16,7,2017,Aeshna affinis,,export_20241130,Continental,10kmE416N248
53297,8.054041536,45.48131648,16,7,2017,Onychogomphus forcipatus unguiculatus,,export_20241130,Continental,10kmE416N248
53298,8.054041536,45.48131648,16,7,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53299,8.054041536,45.48131648,16,7,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE416N248
53300,8.054041536,45.48131648,16,7,2017,Orthetrum cancellatum,,export_20241130,Continental,10kmE416N248
53301,8.054041536,45.48131648,16,7,2017,Orthetrum coerulescens,,export_20241130,Continental,10kmE416N248
53302,8.054041536,45.48131648,16,7,2017,Sympetrum depressiusculum,,export_20241130,Continental,10kmE416N248
53303,8.054041536,45.48131648,16,7,2017,Sympetrum fonscolombei,,export_20241130,Continental,10kmE416N248
53304,8.054041536,45.48131648,16,7,2017,Sympetrum sanguineum,,export_20241130,Continental,10kmE416N248
53305,8.053567906,45.48643863,19,7,2017,Calopteryx splendens,,export_20241130,Continental,10kmE416N248
53306,8.053567906,45.48643863,19,7,2017,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53307,8.053567906,45.48643863,19,7,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53308,8.053567906,45.48643863,19,7,2017,Platycnemis pennipes,,export_20241130,Continental,10kmE416N248
53309,8.053567906,45.48643863,19,7,2017,Onychogomphus forcipatus unguiculatus,,export_20241130,Continental,10kmE416N248
53310,8.053567906,45.48643863,19,7,2017,Somatochlora metallica,,export_20241130,Continental,10kmE416N248
53311,8.053567906,45.48643863,19,7,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53312,8.053567906,45.48643863,19,7,2017,Orthetrum brunneum,,export_20241130,Continental,10kmE416N248
53313,8.053567906,45.48643863,19,7,2017,Orthetrum coerulescens,,export_20241130,Continental,10kmE416N248
53314,8.053567906,45.48643863,19,7,2017,Sympetrum fonscolombei,,export_20241130,Continental,10kmE416N248
53315,8.054350042,45.48084991,13,8,2017,Onychogomphus forcipatus unguiculatus,,export_20241130,Continental,10kmE416N248
53316,8.054350042,45.48084991,13,8,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53317,8.054350042,45.48084991,13,8,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE416N248
53318,8.054350042,45.48084991,13,8,2017,Sympetrum fonscolombei,,export_20241130,Continental,10kmE416N248
53319,8.054350042,45.48084991,13,8,2017,Sympetrum sanguineum,,export_20241130,Continental,10kmE416N248
53320,8.054819,45.481129,17,8,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE416N248
53321,8.054819,45.481129,17,8,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53322,8.054819,45.481129,17,8,2017,Anax parthenope,,export_20241130,Continental,10kmE416N248
53323,8.054819,45.481129,17,8,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53324,8.054819,45.481129,17,8,2017,Ischnura pumilio,,export_20241130,Continental,10kmE416N248
53325,8.054819,45.481129,17,8,2017,Somatochlora metallica,,export_20241130,Continental,10kmE416N248
53326,8.054819,45.481129,17,8,2017,Orthetrum coerulescens,,export_20241130,Continental,10kmE416N248
53327,8.053567906,45.48085721,21,8,2017,Sympecma paedisca,,export_20241130,Continental,10kmE416N248
53328,8.053567906,45.48085721,21,8,2017,Ischnura pumilio,,export_20241130,Continental,10kmE416N248
53329,8.053567906,45.48085721,21,8,2017,Onychogomphus forcipatus unguiculatus,,export_20241130,Continental,10kmE416N248
53330,8.053567906,45.48085721,21,8,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE416N248
53331,8.053567906,45.48085721,21,8,2017,Orthetrum cancellatum,,export_20241130,Continental,10kmE416N248
53332,8.053567906,45.48085721,21,8,2017,Sympetrum fonscolombei,,export_20241130,Continental,10kmE416N248
53333,8.053567906,45.48085721,21,8,2017,Sympetrum sanguineum,,export_20241130,Continental,10kmE416N248
53334,8.053567906,45.48085721,21,8,2017,Sympetrum striolatum,,export_20241130,Continental,10kmE416N248
53335,8.053741128,45.48088018,21,8,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53336,8.053395465,45.48099618,3,9,2017,Sympecma fusca,,export_20241130,Continental,10kmE416N248
53337,8.053395465,45.48099618,3,9,2017,Sympecma paedisca,,export_20241130,Continental,10kmE416N248
53338,8.053395465,45.48099618,3,9,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53339,8.053395465,45.48099618,3,9,2017,Ischnura pumilio,,export_20241130,Continental,10kmE416N248
53340,8.053395465,45.48099618,3,9,2017,Aeshna mixta,,export_20241130,Continental,10kmE416N248
53341,8.053395465,45.48099618,3,9,2017,Anax ephippiger,,export_20241130,Continental,10kmE416N248
53342,8.053395465,45.48099618,3,9,2017,Anax parthenope,,export_20241130,Continental,10kmE416N248
53343,8.053395465,45.48099618,3,9,2017,Somatochlora metallica,,export_20241130,Continental,10kmE416N248
53344,8.053395465,45.48099618,3,9,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE416N248
53345,8.053395465,45.48099618,3,9,2017,Orthetrum brunneum,,export_20241130,Continental,10kmE416N248
53346,8.053395465,45.48099618,3,9,2017,Orthetrum cancellatum,,export_20241130,Continental,10kmE416N248
53347,8.053395465,45.48099618,3,9,2017,Orthetrum coerulescens,,export_20241130,Continental,10kmE416N248
53348,8.053395465,45.48099618,3,9,2017,Sympetrum fonscolombei,,export_20241130,Continental,10kmE416N248
53349,8.053395465,45.48099618,3,9,2017,Sympetrum sanguineum,,export_20241130,Continental,10kmE416N248
53350,8.053395465,45.48099618,3,9,2017,Sympetrum striolatum,,export_20241130,Continental,10kmE416N248
53351,8.048891694,45.48572445,16,9,2017,Sympecma paedisca,,export_20241130,Continental,10kmE416N248
53352,8.048891694,45.48572445,16,9,2017,Ischnura pumilio,,export_20241130,Continental,10kmE416N248
53353,8.048891694,45.48572445,16,9,2017,Onychogomphus forcipatus unguiculatus,,export_20241130,Continental,10kmE416N248
53354,8.048891694,45.48572445,16,9,2017,Orthetrum brunneum,,export_20241130,Continental,10kmE416N248
53355,8.048891694,45.48572445,16,9,2017,Sympetrum sanguineum,,export_20241130,Continental,10kmE416N248
53356,8.048891694,45.48572445,16,9,2017,Sympetrum striolatum,,export_20241130,Continental,10kmE416N248
53357,8.05354865,45.48113165,16,9,2017,Lestes viridis,,export_20241130,Continental,10kmE416N248
53358,8.05354865,45.48113165,16,9,2017,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53359,8.05354865,45.48113165,16,9,2017,Ischnura pumilio,,export_20241130,Continental,10kmE416N248
53360,8.05354865,45.48113165,16,9,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53361,8.05354865,45.48113165,16,9,2017,Orthetrum brunneum,,export_20241130,Continental,10kmE416N248
53362,8.05354865,45.48113165,16,9,2017,Orthetrum coerulescens,,export_20241130,Continental,10kmE416N248
53363,8.05354865,45.48113165,16,9,2017,Orthetrum cancellatum,,export_20241130,Continental,10kmE416N248
53364,8.05354865,45.48113165,16,9,2017,Sympetrum fonscolombei,,export_20241130,Continental,10kmE416N248
53365,8.05354865,45.48113165,16,9,2017,Sympetrum sanguineum,,export_20241130,Continental,10kmE416N248
53366,8.05354865,45.48113165,16,9,2017,Sympetrum striolatum,,export_20241130,Continental,10kmE416N248
53367,8.054062993,45.48137846,25,4,2018,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53368,8.054062993,45.48137846,25,4,2018,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53369,8.054062993,45.48137846,25,4,2018,Ischnura pumilio,,export_20241130,Continental,10kmE416N248
53370,8.054062993,45.48137846,25,4,2018,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53371,8.054084451,45.48130023,30,4,2018,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53372,8.054084451,45.48130023,30,4,2018,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53373,8.054084451,45.48130023,30,4,2018,Ischnura pumilio,,export_20241130,Continental,10kmE416N248
53374,8.054084451,45.48130023,30,4,2018,Libellula depressa,,export_20241130,Continental,10kmE416N248
53375,8.054084451,45.48130023,30,4,2018,Pyrrhosoma nymphula,,export_20241130,Continental,10kmE416N248
53376,8.054084451,45.48130023,30,4,2018,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53377,8.045630234,45.42172863,24,6,2018,Erythromma viridulum,,export_20241130,Continental,10kmE416N248
53378,8.00037,45.423232,13,10,2018,Aeshna mixta,,export_20241130,Continental,10kmE416N248
53379,8.032519,45.431261,16,8,2019,Lestes viridis,,export_20241130,Continental,10kmE416N248
53380,8.059582505,45.47815724,21,5,2020,Anax imperator,,export_20241130,Continental,10kmE416N248
53381,8.059582505,45.47815724,21,5,2020,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53382,8.059582505,45.47815724,21,5,2020,Platycnemis pennipes,,export_20241130,Continental,10kmE416N248
53383,8.059582505,45.47815724,21,5,2020,Libellula fulva,,export_20241130,Continental,10kmE416N248
53384,8.059582505,45.47815724,21,5,2020,Libellula depressa,,export_20241130,Continental,10kmE416N248
53385,8.059582505,45.47815724,21,5,2020,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53386,8.059582505,45.47815724,21,5,2020,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53387,8.059582505,45.47815724,21,5,2020,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53388,8.059582505,45.47815724,21,5,2020,Platycnemis pennipes,,export_20241130,Continental,10kmE416N248
53389,8.059582505,45.47815724,21,5,2020,Calopteryx splendens,,export_20241130,Continental,10kmE416N248
53390,8.059582505,45.47815724,21,5,2020,Anax imperator,,export_20241130,Continental,10kmE416N248
53391,8.059582505,45.47815724,21,5,2020,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53392,8.059582505,45.47815724,21,5,2020,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53393,8.059582505,45.47815724,21,5,2020,Libellula depressa,,export_20241130,Continental,10kmE416N248
53394,8.059582505,45.47815724,21,5,2020,Libellula fulva,,export_20241130,Continental,10kmE416N248
53395,8.059582505,45.47815724,21,5,2020,Calopteryx splendens,,export_20241130,Continental,10kmE416N248
53396,8.053888191,45.48154478,7,6,2020,Anax parthenope,,export_20241130,Continental,10kmE416N248
53397,8.053888191,45.48154478,7,6,2020,Anax imperator,,export_20241130,Continental,10kmE416N248
53398,8.053888191,45.48154478,7,6,2020,Cordulia aenea,,export_20241130,Continental,10kmE416N248
53399,8.053888191,45.48154478,7,6,2020,Platycnemis pennipes,,export_20241130,Continental,10kmE416N248
53400,8.053888191,45.48154478,7,6,2020,Ischnura elegans,,export_20241130,Continental,10kmE416N248
53401,8.053888191,45.48154478,7,6,2020,Onychogomphus forcipatus unguiculatus,,export_20241130,Continental,10kmE416N248
53402,8.048626,45.419077,14,6,2020,Aeshna isoceles,,export_20241130,Continental,10kmE416N248
53403,8.059582505,45.47815724,7,6,2021,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53404,8.059582505,45.47815724,7,6,2021,Anax imperator,,export_20241130,Continental,10kmE416N248
53405,8.059582505,45.47815724,7,6,2021,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53406,8.059582505,45.47815724,7,6,2021,Crocothemis erythraea,,export_20241130,Continental,10kmE416N248
53407,8.059582505,45.47815724,7,6,2021,Coenagrion puella,,export_20241130,Continental,10kmE416N248
53408,8.059582505,45.47815724,7,6,2021,Anax imperator,,export_20241130,Continental,10kmE416N248
